game_id,game_date,matchup,team_id,is_home,wl,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,a_team_id,season_year,season_type,season
21500183,2015-11-20,NYK @ OKC,1610612760,t,L,7.0,6.0,0.538,240,35.0,92.0,0.38,3.0,29.0,0.103,17.0,23.0,1.0,21.0,28.0,49,12.0,9.0,4.0,14.0,19.0,90,1610612752,2015,Regular Season,2015-16
21500171,2015-11-18,NOP @ OKC,1610612760,t,W,7.0,5.0,0.583,240,38.0,85.0,0.447,7.0,17.0,0.412,27.0,40.0,1.0,16.0,34.0,50,19.0,6.0,4.0,14.0,16.0,110,1610612740,2015,Regular Season,2015-16
21500155,2015-11-16,MEM vs. OKC,1610612760,f,L,6.0,5.0,0.545,240,41.0,81.0,0.506,10.0,24.0,0.417,22.0,31.0,1.0,12.0,32.0,44,22.0,7.0,6.0,19.0,28.0,114,1610612763,2015,Regular Season,2015-16
21500149,2015-11-15,BOS @ OKC,1610612760,t,L,6.0,4.0,0.6,240,28.0,77.0,0.364,6.0,25.0,0.24,23.0,29.0,1.0,10.0,24.0,34,18.0,10.0,6.0,18.0,20.0,85,1610612738,2015,Regular Season,2015-16
21500097,2015-11-08,PHX @ OKC,1610612760,t,W,4.0,3.0,0.571,240,49.0,94.0,0.521,4.0,20.0,0.2,22.0,30.0,1.0,17.0,35.0,52,26.0,14.0,8.0,15.0,25.0,124,1610612756,2015,Regular Season,2015-16
41500235,2016-05-10,SAS vs. OKC,1610612760,f,W,3.0,2.0,0.6,240,34.0,78.0,0.436,7.0,20.0,0.35,20.0,26.0,1.0,15.0,39.0,54,18.0,6.0,6.0,20.0,22.0,95,1610612759,2015,Playoffs,2015-16
41500233,2016-05-06,SAS @ OKC,1610612760,t,L,1.0,2.0,0.333,240,34.0,82.0,0.415,10.0,30.0,0.333,18.0,20.0,1.0,11.0,31.0,42,14.0,5.0,5.0,14.0,23.0,96,1610612759,2015,Playoffs,2015-16
41500231,2016-04-30,SAS vs. OKC,1610612760,f,L,0.0,1.0,0.0,240,35.0,85.0,0.412,6.0,23.0,0.261,16.0,21.0,1.0,11.0,27.0,38,23.0,6.0,2.0,10.0,13.0,92,1610612759,2015,Playoffs,2015-16
41500165,2016-04-25,DAL @ OKC,1610612760,t,W,4.0,1.0,0.8,240,41.0,81.0,0.506,10.0,30.0,0.333,26.0,32.0,1.0,14.0,28.0,42,19.0,6.0,5.0,8.0,22.0,118,1610612742,2015,Playoffs,2015-16
21501214,2016-04-12,PHI @ TOR,1610612761,t,W,55.0,26.0,0.679,240,48.0,95.0,0.505,10.0,25.0,0.4,16.0,19.0,1.0,16.0,36.0,52,25.0,11.0,5.0,13.0,20.0,122,1610612755,2015,Regular Season,2015-16
21501202,2016-04-10,NYK vs. TOR,1610612761,f,W,54.0,26.0,0.675,240,37.0,78.0,0.474,7.0,20.0,0.35,12.0,19.0,1.0,7.0,31.0,38,19.0,4.0,6.0,6.0,19.0,93,1610612752,2015,Regular Season,2015-16
21501098,2016-03-28,OKC @ TOR,1610612761,t,L,49.0,24.0,0.671,240,38.0,93.0,0.409,8.0,24.0,0.333,16.0,23.0,1.0,12.0,28.0,40,19.0,4.0,7.0,9.0,21.0,100,1610612760,2015,Regular Season,2015-16
21501023,2016-03-18,BOS @ TOR,1610612761,t,W,47.0,21.0,0.691,240,37.0,77.0,0.481,13.0,28.0,0.464,18.0,25.0,1.0,7.0,33.0,40,18.0,10.0,8.0,12.0,19.0,105,1610612738,2015,Regular Season,2015-16
21500944,2016-03-08,BKN @ TOR,1610612761,t,W,42.0,20.0,0.677,240,37.0,78.0,0.474,10.0,23.0,0.435,20.0,25.0,1.0,12.0,28.0,40,24.0,9.0,7.0,16.0,15.0,104,1610612751,2015,Regular Season,2015-16
21500835,2016-02-22,NYK vs. TOR,1610612761,f,W,37.0,18.0,0.673,240,46.0,87.0,0.529,11.0,25.0,0.44,19.0,25.0,1.0,13.0,34.0,47,26.0,7.0,6.0,6.0,19.0,122,1610612752,2015,Regular Season,2015-16
21500477,2015-12-30,WAS @ TOR,1610612761,t,W,20.0,13.0,0.606,240,28.0,82.0,0.341,6.0,24.0,0.25,32.0,39.0,1.0,15.0,40.0,55,14.0,5.0,6.0,16.0,16.0,94,1610612764,2015,Regular Season,2015-16
21500463,2015-12-28,CHI vs. TOR,1610612761,f,L,19.0,13.0,0.594,240,38.0,88.0,0.432,6.0,20.0,0.3,15.0,24.0,1.0,11.0,35.0,46,23.0,5.0,5.0,7.0,19.0,97,1610612741,2015,Regular Season,2015-16
21500278,2015-12-03,DEN @ TOR,1610612761,t,L,12.0,8.0,0.6,240,39.0,92.0,0.424,8.0,27.0,0.296,19.0,22.0,1.0,9.0,30.0,39,21.0,9.0,3.0,4.0,16.0,105,1610612743,2015,Regular Season,2015-16
21500272,2015-12-02,ATL vs. TOR,1610612761,f,W,12.0,7.0,0.632,240,36.0,79.0,0.456,6.0,25.0,0.24,18.0,24.0,1.0,8.0,42.0,50,12.0,10.0,5.0,12.0,18.0,96,1610612737,2015,Regular Season,2015-16
41500116,2016-04-29,IND vs. TOR,1610612761,f,L,3.0,3.0,0.5,240,29.0,79.0,0.367,9.0,29.0,0.31,16.0,25.0,1.0,15.0,25.0,40,14.0,9.0,5.0,16.0,23.0,83,1610612754,2015,Playoffs,2015-16
41500112,2016-04-18,IND @ TOR,1610612761,t,W,1.0,1.0,0.5,240,35.0,80.0,0.438,5.0,18.0,0.278,23.0,25.0,1.0,12.0,32.0,44,19.0,8.0,5.0,13.0,25.0,98,1610612754,2015,Playoffs,2015-16
41500111,2016-04-16,IND @ TOR,1610612761,t,L,0.0,1.0,0.0,240,30.0,79.0,0.38,4.0,19.0,0.211,26.0,38.0,1.0,20.0,32.0,52,17.0,6.0,5.0,19.0,27.0,90,1610612754,2015,Playoffs,2015-16
21501083,2016-03-26,CHI @ ORL,1610612753,t,W,30.0,43.0,0.411,240,48.0,89.0,0.539,7.0,19.0,0.368,8.0,12.0,1.0,12.0,38.0,50,32.0,5.0,7.0,13.0,21.0,111,1610612741,2015,Regular Season,2015-16
21500790,2016-02-10,SAS @ ORL,1610612753,t,L,23.0,29.0,0.442,240,37.0,91.0,0.407,8.0,20.0,0.4,14.0,16.0,1.0,13.0,37.0,50,26.0,7.0,7.0,15.0,18.0,96,1610612759,2015,Regular Season,2015-16
21500771,2016-02-07,ATL @ ORL,1610612753,t,W,22.0,28.0,0.44,240,39.0,85.0,0.459,7.0,25.0,0.28,11.0,12.0,1.0,8.0,35.0,43,24.0,9.0,10.0,18.0,13.0,96,1610612737,2015,Regular Season,2015-16
21500752,2016-02-05,LAC @ ORL,1610612753,t,L,21.0,28.0,0.429,240,34.0,81.0,0.42,4.0,20.0,0.2,21.0,28.0,1.0,11.0,28.0,39,19.0,6.0,1.0,18.0,20.0,93,1610612746,2015,Regular Season,2015-16
21500698,2016-01-29,BOS vs. ORL,1610612753,f,L,20.0,25.0,0.444,240,32.0,79.0,0.405,7.0,20.0,0.35,23.0,29.0,1.0,9.0,32.0,41,17.0,9.0,4.0,16.0,18.0,94,1610612738,2015,Regular Season,2015-16
21500490,2016-01-01,WAS vs. ORL,1610612753,f,L,19.0,14.0,0.576,240,40.0,85.0,0.471,5.0,20.0,0.25,6.0,8.0,1.0,7.0,32.0,39,29.0,6.0,4.0,15.0,13.0,91,1610612764,2015,Regular Season,2015-16
21500475,2015-12-30,BKN @ ORL,1610612753,t,W,19.0,13.0,0.594,240,36.0,82.0,0.439,9.0,26.0,0.346,19.0,21.0,1.0,17.0,33.0,50,21.0,6.0,4.0,16.0,18.0,100,1610612751,2015,Regular Season,2015-16
21500412,2015-12-21,NYK vs. ORL,1610612753,f,W,16.0,12.0,0.571,240,44.0,86.0,0.512,10.0,22.0,0.455,9.0,11.0,1.0,8.0,25.0,33,19.0,8.0,3.0,9.0,17.0,107,1610612752,2015,Regular Season,2015-16
21500372,2015-12-16,CHA @ ORL,1610612753,t,W,14.0,11.0,0.56,240,43.0,77.0,0.558,14.0,24.0,0.583,13.0,15.0,1.0,4.0,36.0,40,28.0,12.0,4.0,17.0,15.0,113,1610612766,2015,Regular Season,2015-16
21500326,2015-12-09,PHX vs. ORL,1610612753,f,L,12.0,10.0,0.545,240,40.0,85.0,0.471,12.0,25.0,0.48,12.0,16.0,1.0,5.0,27.0,32,28.0,11.0,1.0,16.0,26.0,104,1610612756,2015,Regular Season,2015-16
21500317,2015-12-08,DEN vs. ORL,1610612753,f,W,12.0,9.0,0.571,240,38.0,88.0,0.432,1.0,16.0,0.063,8.0,10.0,1.0,10.0,44.0,54,14.0,9.0,8.0,20.0,19.0,85,1610612743,2015,Regular Season,2015-16
21500128,2015-11-13,UTA @ ORL,1610612753,t,W,5.0,5.0,0.5,240,32.0,76.0,0.421,10.0,27.0,0.37,28.0,31.0,1.0,10.0,35.0,45,20.0,11.0,11.0,20.0,20.0,102,1610612762,2015,Regular Season,2015-16
21500064,2015-11-04,HOU vs. ORL,1610612753,f,L,1.0,4.0,0.2,265,46.0,91.0,0.505,7.0,20.0,0.35,15.0,19.0,1.0,9.0,29.0,38,28.0,12.0,6.0,14.0,25.0,114,1610612745,2015,Regular Season,2015-16
21500043,2015-11-01,CHI vs. ORL,1610612753,f,L,0.0,3.0,0.0,240,35.0,90.0,0.389,7.0,23.0,0.304,10.0,17.0,1.0,12.0,31.0,43,21.0,7.0,11.0,16.0,19.0,87,1610612741,2015,Regular Season,2015-16
21501093,2016-03-27,HOU @ IND,1610612754,t,W,39.0,34.0,0.534,240,41.0,87.0,0.471,9.0,26.0,0.346,13.0,20.0,1.0,15.0,35.0,50,25.0,9.0,6.0,13.0,23.0,104,1610612745,2015,Regular Season,2015-16
21501068,2016-03-24,NOP @ IND,1610612754,t,W,38.0,33.0,0.535,240,36.0,79.0,0.456,7.0,20.0,0.35,13.0,15.0,1.0,3.0,41.0,44,26.0,10.0,6.0,13.0,12.0,92,1610612740,2015,Regular Season,2015-16
21501031,2016-03-19,OKC @ IND,1610612754,t,L,36.0,33.0,0.522,240,40.0,83.0,0.482,9.0,22.0,0.409,22.0,30.0,1.0,8.0,26.0,34,28.0,11.0,2.0,12.0,18.0,111,1610612760,2015,Regular Season,2015-16
21500924,2016-03-05,WAS vs. IND,1610612754,f,W,33.0,30.0,0.524,240,37.0,83.0,0.446,7.0,21.0,0.333,19.0,20.0,1.0,10.0,32.0,42,14.0,8.0,4.0,12.0,28.0,100,1610612764,2015,Regular Season,2015-16
21500884,2016-02-29,CLE vs. IND,1610612754,f,L,31.0,29.0,0.517,240,37.0,80.0,0.463,8.0,18.0,0.444,14.0,15.0,1.0,9.0,27.0,36,23.0,8.0,11.0,11.0,23.0,96,1610612739,2015,Regular Season,2015-16
21500738,2016-02-03,BKN vs. IND,1610612754,f,W,26.0,23.0,0.531,240,44.0,88.0,0.5,12.0,24.0,0.5,14.0,17.0,1.0,10.0,34.0,44,23.0,11.0,5.0,15.0,20.0,114,1610612751,2015,Regular Season,2015-16
21500526,2016-01-06,ORL vs. IND,1610612754,f,W,20.0,15.0,0.571,240,32.0,76.0,0.421,6.0,22.0,0.273,25.0,29.0,1.0,9.0,33.0,42,19.0,11.0,6.0,16.0,18.0,95,1610612753,2015,Regular Season,2015-16
21500498,2016-01-02,DET @ IND,1610612754,t,W,19.0,14.0,0.576,240,33.0,73.0,0.452,7.0,18.0,0.389,21.0,29.0,1.0,6.0,41.0,47,11.0,7.0,9.0,13.0,22.0,94,1610612765,2015,Regular Season,2015-16
21500333,2015-12-11,MIA @ IND,1610612754,t,W,13.0,8.0,0.619,240,36.0,86.0,0.419,6.0,28.0,0.214,18.0,20.0,1.0,7.0,38.0,45,22.0,13.0,6.0,12.0,13.0,96,1610612748,2015,Regular Season,2015-16
21500281,2015-12-03,POR vs. IND,1610612754,f,L,12.0,6.0,0.667,240,38.0,88.0,0.432,13.0,30.0,0.433,22.0,24.0,1.0,15.0,26.0,41,18.0,4.0,3.0,12.0,17.0,111,1610612757,2015,Regular Season,2015-16
41500116,2016-04-29,TOR @ IND,1610612754,t,W,3.0,3.0,0.5,240,35.0,76.0,0.461,8.0,22.0,0.364,23.0,26.0,1.0,12.0,32.0,44,21.0,12.0,7.0,14.0,25.0,101,1610612761,2015,Playoffs,2015-16
41500113,2016-04-21,TOR @ IND,1610612754,t,L,1.0,2.0,0.333,240,26.0,68.0,0.382,6.0,22.0,0.273,27.0,33.0,1.0,9.0,29.0,38,16.0,3.0,6.0,16.0,18.0,85,1610612761,2015,Playoffs,2015-16
41500112,2016-04-18,TOR vs. IND,1610612754,f,L,1.0,1.0,0.5,240,29.0,70.0,0.414,4.0,20.0,0.2,25.0,30.0,1.0,6.0,27.0,33,13.0,7.0,3.0,13.0,23.0,87,1610612761,2015,Playoffs,2015-16
41500111,2016-04-16,TOR vs. IND,1610612754,f,W,1.0,0.0,1.0,240,34.0,79.0,0.43,11.0,21.0,0.524,21.0,29.0,1.0,9.0,29.0,38,19.0,11.0,8.0,13.0,25.0,100,1610612761,2015,Playoffs,2015-16
21501206,2016-04-11,WAS @ BKN,1610612751,t,L,21.0,60.0,0.259,240,44.0,98.0,0.449,10.0,31.0,0.323,13.0,21.0,1.0,13.0,30.0,43,24.0,9.0,9.0,10.0,16.0,111,1610612764,2015,Regular Season,2015-16
21501143,2016-04-03,NOP @ BKN,1610612751,t,L,21.0,56.0,0.273,240,33.0,85.0,0.388,8.0,23.0,0.348,13.0,21.0,1.0,21.0,29.0,50,20.0,5.0,3.0,20.0,23.0,87,1610612740,2015,Regular Season,2015-16
21501097,2016-03-28,MIA vs. BKN,1610612751,f,L,21.0,52.0,0.288,240,41.0,77.0,0.532,3.0,11.0,0.273,14.0,18.0,1.0,10.0,26.0,36,20.0,8.0,2.0,20.0,10.0,99,1610612748,2015,Regular Season,2015-16
21501052,2016-03-22,CHA @ BKN,1610612751,t,L,19.0,51.0,0.271,240,34.0,74.0,0.459,8.0,18.0,0.444,24.0,27.0,1.0,6.0,38.0,44,21.0,4.0,2.0,16.0,24.0,100,1610612766,2015,Regular Season,2015-16
21501016,2016-03-17,CHI vs. BKN,1610612751,f,L,19.0,49.0,0.279,240,40.0,86.0,0.465,6.0,21.0,0.286,16.0,20.0,1.0,12.0,27.0,39,22.0,7.0,3.0,9.0,18.0,102,1610612741,2015,Regular Season,2015-16
21500999,2016-03-15,PHI @ BKN,1610612751,t,W,19.0,48.0,0.284,240,47.0,90.0,0.522,10.0,24.0,0.417,27.0,31.0,1.0,14.0,38.0,52,23.0,12.0,3.0,12.0,20.0,131,1610612755,2015,Regular Season,2015-16
21500964,2016-03-11,PHI vs. BKN,1610612751,f,L,18.0,47.0,0.277,240,33.0,87.0,0.379,5.0,17.0,0.294,18.0,22.0,1.0,11.0,30.0,41,22.0,8.0,4.0,12.0,14.0,89,1610612755,2015,Regular Season,2015-16
21500944,2016-03-08,TOR vs. BKN,1610612751,f,L,18.0,46.0,0.281,240,42.0,82.0,0.512,6.0,12.0,0.5,9.0,9.0,1.0,6.0,23.0,29,23.0,7.0,8.0,15.0,22.0,99,1610612761,2015,Regular Season,2015-16
21500926,2016-03-05,MIN vs. BKN,1610612751,f,L,18.0,45.0,0.286,240,45.0,92.0,0.489,9.0,26.0,0.346,19.0,26.0,1.0,17.0,20.0,37,19.0,7.0,4.0,15.0,21.0,118,1610612750,2015,Regular Season,2015-16
21500920,2016-03-04,DEN vs. BKN,1610612751,f,W,18.0,44.0,0.29,265,46.0,91.0,0.505,13.0,22.0,0.591,16.0,21.0,1.0,8.0,26.0,34,32.0,5.0,4.0,13.0,21.0,121,1610612743,2015,Regular Season,2015-16
21500702,2016-01-29,DAL vs. BKN,1610612751,f,L,12.0,35.0,0.255,240,28.0,78.0,0.359,4.0,20.0,0.2,19.0,23.0,1.0,10.0,34.0,44,13.0,10.0,2.0,10.0,14.0,79,1610612742,2015,Regular Season,2015-16
21500529,2016-01-06,TOR @ BKN,1610612751,t,L,10.0,25.0,0.286,240,31.0,78.0,0.397,5.0,16.0,0.313,7.0,12.0,1.0,6.0,33.0,39,18.0,8.0,4.0,18.0,18.0,74,1610612761,2015,Regular Season,2015-16
21500475,2015-12-30,ORL vs. BKN,1610612751,f,L,9.0,23.0,0.281,240,35.0,83.0,0.422,3.0,20.0,0.15,20.0,22.0,1.0,11.0,26.0,37,23.0,12.0,6.0,12.0,18.0,93,1610612753,2015,Regular Season,2015-16
21500428,2015-12-23,DAL @ BKN,1610612751,t,L,8.0,21.0,0.276,265,51.0,101.0,0.505,10.0,19.0,0.526,6.0,14.0,0.0,15.0,28.0,43,32.0,9.0,4.0,11.0,17.0,118,1610612742,2015,Regular Season,2015-16
21500344,2015-12-12,LAC @ BKN,1610612751,t,L,7.0,16.0,0.304,240,35.0,79.0,0.443,5.0,19.0,0.263,25.0,30.0,1.0,12.0,34.0,46,17.0,5.0,2.0,16.0,22.0,100,1610612746,2015,Regular Season,2015-16
21500300,2015-12-06,GSW @ BKN,1610612751,t,L,5.0,15.0,0.25,240,39.0,89.0,0.438,5.0,17.0,0.294,15.0,23.0,1.0,11.0,35.0,46,21.0,8.0,2.0,13.0,18.0,98,1610612744,2015,Regular Season,2015-16
21500283,2015-12-04,NYK vs. BKN,1610612751,f,L,5.0,14.0,0.263,240,39.0,91.0,0.429,3.0,11.0,0.273,10.0,15.0,1.0,13.0,36.0,49,15.0,9.0,4.0,13.0,13.0,91,1610612752,2015,Regular Season,2015-16
21500197,2015-11-22,BOS @ BKN,1610612751,t,W,3.0,11.0,0.214,240,40.0,79.0,0.506,5.0,15.0,0.333,26.0,33.0,1.0,14.0,35.0,49,18.0,11.0,4.0,14.0,20.0,111,1610612738,2015,Regular Season,2015-16
21500144,2015-11-14,GSW vs. BKN,1610612751,f,L,1.0,9.0,0.1,265,41.0,98.0,0.418,2.0,18.0,0.111,15.0,16.0,1.0,11.0,39.0,50,22.0,12.0,4.0,12.0,13.0,99,1610612744,2015,Regular Season,2015-16
21500137,2015-11-13,SAC vs. BKN,1610612751,f,L,1.0,8.0,0.111,240,42.0,89.0,0.472,8.0,21.0,0.381,17.0,21.0,1.0,9.0,35.0,44,24.0,7.0,4.0,15.0,24.0,109,1610612758,2015,Regular Season,2015-16
21501202,2016-04-10,TOR @ NYK,1610612752,t,L,32.0,49.0,0.395,240,32.0,89.0,0.36,7.0,20.0,0.35,18.0,21.0,1.0,13.0,34.0,47,14.0,4.0,3.0,8.0,15.0,89,1610612761,2015,Regular Season,2015-16
21501102,2016-03-28,NOP vs. NYK,1610612752,f,L,30.0,45.0,0.4,240,36.0,89.0,0.404,10.0,31.0,0.323,9.0,13.0,1.0,6.0,36.0,42,26.0,9.0,6.0,14.0,26.0,91,1610612740,2015,Regular Season,2015-16
21501060,2016-03-23,CHI vs. NYK,1610612752,f,W,29.0,43.0,0.403,240,45.0,87.0,0.517,14.0,25.0,0.56,11.0,15.0,1.0,14.0,39.0,53,28.0,4.0,6.0,10.0,16.0,115,1610612741,2015,Regular Season,2015-16
21501032,2016-03-19,WAS vs. NYK,1610612752,f,L,28.0,42.0,0.4,240,32.0,81.0,0.395,10.0,21.0,0.476,15.0,17.0,1.0,9.0,33.0,42,21.0,2.0,9.0,17.0,18.0,89,1610612764,2015,Regular Season,2015-16
21500972,2016-03-11,LAC vs. NYK,1610612752,f,L,27.0,40.0,0.403,240,34.0,83.0,0.41,4.0,20.0,0.2,22.0,25.0,1.0,14.0,34.0,48,23.0,7.0,3.0,14.0,20.0,94,1610612746,2015,Regular Season,2015-16
21500956,2016-03-09,PHX vs. NYK,1610612752,f,W,27.0,39.0,0.409,240,46.0,82.0,0.561,16.0,24.0,0.667,20.0,24.0,1.0,7.0,36.0,43,31.0,8.0,9.0,10.0,18.0,128,1610612756,2015,Regular Season,2015-16
21500883,2016-02-28,MIA @ NYK,1610612752,t,L,25.0,36.0,0.41,240,32.0,87.0,0.368,6.0,15.0,0.4,11.0,12.0,1.0,12.0,27.0,39,16.0,8.0,9.0,11.0,23.0,81,1610612748,2015,Regular Season,2015-16
21500835,2016-02-22,TOR @ NYK,1610612752,t,L,24.0,34.0,0.414,240,37.0,84.0,0.44,6.0,20.0,0.3,15.0,23.0,1.0,12.0,28.0,40,18.0,2.0,3.0,8.0,20.0,95,1610612761,2015,Regular Season,2015-16
21500807,2016-02-19,BKN vs. NYK,1610612752,f,L,23.0,33.0,0.411,240,36.0,82.0,0.439,10.0,26.0,0.385,16.0,18.0,1.0,8.0,36.0,44,20.0,6.0,6.0,16.0,17.0,98,1610612751,2015,Regular Season,2015-16
21500770,2016-02-07,DEN @ NYK,1610612752,t,L,23.0,31.0,0.426,240,37.0,84.0,0.44,8.0,22.0,0.364,14.0,20.0,1.0,10.0,36.0,46,19.0,2.0,6.0,10.0,24.0,96,1610612743,2015,Regular Season,2015-16
21500756,2016-02-05,MEM @ NYK,1610612752,t,L,23.0,30.0,0.434,240,30.0,80.0,0.375,10.0,29.0,0.345,15.0,17.0,1.0,14.0,33.0,47,15.0,2.0,6.0,14.0,23.0,85,1610612763,2015,Regular Season,2015-16
21500746,2016-02-04,DET vs. NYK,1610612752,f,L,23.0,29.0,0.442,240,36.0,84.0,0.429,6.0,22.0,0.273,27.0,34.0,1.0,8.0,35.0,43,20.0,7.0,0.0,9.0,25.0,105,1610612765,2015,Regular Season,2015-16
21500632,2016-01-20,UTA @ NYK,1610612752,t,W,22.0,22.0,0.5,265,47.0,90.0,0.522,7.0,17.0,0.412,17.0,18.0,1.0,12.0,26.0,38,20.0,3.0,7.0,9.0,25.0,118,1610612762,2015,Regular Season,2015-16
21500615,2016-01-18,PHI @ NYK,1610612752,t,W,21.0,22.0,0.488,290,43.0,97.0,0.443,8.0,20.0,0.4,25.0,30.0,1.0,10.0,43.0,53,26.0,6.0,8.0,14.0,19.0,119,1610612755,2015,Regular Season,2015-16
21500546,2016-01-08,SAS vs. NYK,1610612752,f,L,18.0,20.0,0.474,240,38.0,91.0,0.418,9.0,21.0,0.429,14.0,17.0,1.0,10.0,34.0,44,19.0,1.0,4.0,8.0,14.0,99,1610612759,2015,Regular Season,2015-16
21500521,2016-01-05,ATL vs. NYK,1610612752,f,W,17.0,19.0,0.472,240,40.0,84.0,0.476,5.0,18.0,0.278,22.0,24.0,1.0,11.0,35.0,46,20.0,7.0,6.0,9.0,20.0,107,1610612737,2015,Regular Season,2015-16
21500506,2016-01-03,ATL @ NYK,1610612752,t,W,16.0,19.0,0.457,240,44.0,88.0,0.5,11.0,26.0,0.423,12.0,14.0,1.0,12.0,34.0,46,27.0,8.0,7.0,16.0,19.0,111,1610612737,2015,Regular Season,2015-16
21500204,2015-11-23,MIA vs. NYK,1610612752,f,L,8.0,7.0,0.533,240,28.0,87.0,0.322,4.0,24.0,0.167,18.0,21.0,1.0,15.0,34.0,49,12.0,7.0,4.0,11.0,23.0,78,1610612748,2015,Regular Season,2015-16
21500183,2015-11-20,OKC vs. NYK,1610612752,f,W,7.0,6.0,0.538,240,33.0,72.0,0.458,12.0,20.0,0.6,15.0,23.0,1.0,6.0,30.0,36,23.0,10.0,5.0,20.0,20.0,93,1610612760,2015,Regular Season,2015-16
21500162,2015-11-17,CHA @ NYK,1610612752,t,W,6.0,6.0,0.5,240,36.0,89.0,0.404,10.0,20.0,0.5,20.0,21.0,1.0,10.0,35.0,45,22.0,4.0,6.0,10.0,20.0,102,1610612766,2015,Regular Season,2015-16
21501192,2016-04-09,MIN @ POR,1610612757,t,L,43.0,38.0,0.531,240,40.0,80.0,0.5,9.0,24.0,0.375,16.0,18.0,1.0,11.0,26.0,37,19.0,2.0,4.0,17.0,20.0,105,1610612750,2015,Regular Season,2015-16
21501171,2016-04-06,OKC @ POR,1610612757,t,W,43.0,37.0,0.538,240,43.0,84.0,0.512,15.0,33.0,0.455,19.0,24.0,1.0,9.0,30.0,39,32.0,11.0,6.0,15.0,23.0,120,1610612760,2015,Regular Season,2015-16
21501142,2016-04-02,MIA @ POR,1610612757,t,W,41.0,36.0,0.532,240,41.0,79.0,0.519,10.0,15.0,0.667,18.0,23.0,1.0,8.0,37.0,45,21.0,9.0,4.0,15.0,19.0,110,1610612748,2015,Regular Season,2015-16
21501091,2016-03-26,PHI @ POR,1610612757,t,W,38.0,36.0,0.514,240,38.0,91.0,0.418,8.0,25.0,0.32,24.0,30.0,1.0,11.0,45.0,56,21.0,9.0,5.0,10.0,21.0,108,1610612755,2015,Regular Season,2015-16
21501067,2016-03-23,DAL @ POR,1610612757,t,W,37.0,35.0,0.514,240,40.0,89.0,0.449,7.0,27.0,0.259,22.0,25.0,1.0,11.0,35.0,46,19.0,12.0,8.0,13.0,12.0,109,1610612742,2015,Regular Season,2015-16
21501037,2016-03-20,DAL vs. POR,1610612757,f,L,36.0,35.0,0.507,265,42.0,104.0,0.404,18.0,46.0,0.391,18.0,28.0,1.0,22.0,30.0,52,25.0,9.0,4.0,14.0,22.0,120,1610612742,2015,Regular Season,2015-16
21500899,2016-03-02,BOS vs. POR,1610612757,f,L,33.0,29.0,0.532,240,34.0,84.0,0.405,11.0,29.0,0.379,14.0,20.0,1.0,12.0,36.0,48,15.0,4.0,7.0,14.0,21.0,93,1610612738,2015,Regular Season,2015-16
21500844,2016-02-23,BKN @ POR,1610612757,t,W,30.0,27.0,0.526,240,40.0,80.0,0.5,10.0,23.0,0.435,22.0,25.0,1.0,7.0,33.0,40,24.0,6.0,6.0,15.0,18.0,112,1610612751,2015,Regular Season,2015-16
21500832,2016-02-21,UTA @ POR,1610612757,t,W,29.0,27.0,0.518,240,39.0,90.0,0.433,12.0,32.0,0.375,25.0,38.0,1.0,23.0,25.0,48,20.0,7.0,6.0,12.0,21.0,115,1610612762,2015,Regular Season,2015-16
21500800,2016-02-10,HOU @ POR,1610612757,t,W,27.0,27.0,0.5,240,41.0,89.0,0.461,8.0,28.0,0.286,26.0,34.0,1.0,16.0,33.0,49,21.0,11.0,2.0,13.0,27.0,116,1610612745,2015,Regular Season,2015-16
21500760,2016-02-06,HOU vs. POR,1610612757,f,W,25.0,27.0,0.481,240,35.0,87.0,0.402,11.0,35.0,0.314,15.0,23.0,1.0,20.0,34.0,54,21.0,15.0,6.0,21.0,21.0,96,1610612745,2015,Regular Season,2015-16
21500639,2016-01-20,ATL @ POR,1610612757,t,L,19.0,26.0,0.422,240,41.0,94.0,0.436,9.0,31.0,0.29,7.0,11.0,1.0,13.0,37.0,50,23.0,5.0,4.0,12.0,18.0,98,1610612737,2015,Regular Season,2015-16
21500606,2016-01-16,PHI vs. POR,1610612757,f,L,18.0,25.0,0.419,240,34.0,87.0,0.391,5.0,29.0,0.172,16.0,24.0,1.0,9.0,29.0,38,17.0,6.0,4.0,13.0,22.0,89,1610612755,2015,Regular Season,2015-16
21500564,2016-01-10,OKC @ POR,1610612757,t,W,16.0,24.0,0.4,240,42.0,100.0,0.42,19.0,44.0,0.432,12.0,14.0,1.0,20.0,32.0,52,27.0,7.0,4.0,16.0,28.0,115,1610612760,2015,Regular Season,2015-16
21500519,2016-01-04,MEM @ POR,1610612757,t,L,15.0,22.0,0.405,240,28.0,72.0,0.389,7.0,28.0,0.25,15.0,24.0,1.0,7.0,35.0,42,14.0,7.0,4.0,21.0,19.0,78,1610612763,2015,Regular Season,2015-16
21500457,2015-12-27,SAC vs. POR,1610612757,f,W,13.0,20.0,0.394,240,38.0,92.0,0.413,10.0,33.0,0.303,12.0,16.0,1.0,14.0,38.0,52,19.0,13.0,5.0,18.0,23.0,98,1610612758,2015,Regular Season,2015-16
